Epoch,Loss,Accuracy
163,0.06072334488376211,0.9813863928112966
164,0.0602817952967225,0.980423620025674
165,0.0608601028075776,0.9807445442875481
166,0.05837426278978968,0.980423620025674
167,0.058440686515174235,0.9797817715019256
168,0.06172404546672717,0.980423620025674
169,0.05857900174764486,0.9826700898587933
170,0.058880269611015536,0.982028241335045
171,0.07011074310598465,0.9801026957637997
172,0.05888222008465956,0.9813863928112966
173,0.06311590153819475,0.9807445442875481
174,0.05645135851600804,0.982028241335045
175,0.057161251434053366,0.9817073170731707
176,0.05833620811597659,0.9810654685494223
177,0.06036477938163071,0.9813863928112966
178,0.05861994546288863,0.982028241335045
179,0.058738582352033025,0.9813863928112966
180,0.05803114075739032,0.982028241335045
181,0.058203280430573684,0.9810654685494223
182,0.05787056651420127,0.982028241335045
183,0.05752365330998332,0.980423620025674
184,0.056801002100110055,0.9817073170731707
185,0.07095156159156409,0.9810654685494223
186,0.0617565768579833,0.9817073170731707
187,0.05604501514194103,0.9807445442875481
188,0.055302996953758295,0.9813863928112966
189,0.05618882723248158,0.9810654685494223
190,0.05642775167257358,0.9813863928112966
191,0.05525888230126256,0.9813863928112966
192,0.05509265078327213,0.9813863928112966
193,0.056342798163397954,0.9797817715019256
194,0.054511132740821595,0.9810654685494223
195,0.056913772989542054,0.9823491655969191
196,0.05345497787810671,0.982028241335045
197,0.05838495663438852,0.9823491655969191
198,0.055428405337704295,0.9810654685494223
199,0.05556981335991086,0.9807445442875481
200,0.05492946286566364,0.982028241335045
201,0.06083053638203404,0.9810654685494223
202,0.05254038687890921,0.9817073170731707
203,0.05230347778385457,0.9807445442875481
204,0.0544871415453366,0.9817073170731707
205,0.05351583254523575,0.9813863928112966
206,0.053165301962349656,0.9813863928112966
207,0.0517227112996177,0.980423620025674
208,0.05276148737861942,0.9823491655969191
209,0.05173465436957299,0.982028241335045
210,0.050918804708486184,0.9801026957637997
211,0.052062419819860505,0.9817073170731707
212,0.057466469767193,0.9797817715019256
213,0.052582603486445854,0.9791399229781772
214,0.06485610256174532,0.9807445442875481
215,0.052356829054844685,0.9817073170731707
216,0.051899867679756614,0.9823491655969191
217,0.053781856052004376,0.9801026957637997
218,0.05158831451494151,0.9810654685494223
219,0.05157329908643778,0.9817073170731707
220,0.051248508602834475,0.9810654685494223
221,0.050322307193747313,0.982028241335045
222,0.05118944624749323,0.982028241335045
223,0.05132229378064856,0.9826700898587933
224,0.06143405708329131,0.9807445442875481
225,0.05207795615379627,0.982028241335045
226,0.05208835955351018,0.9813863928112966
227,0.05062474382396501,0.982028241335045
228,0.050312786483659576,0.9833119383825417
229,0.055743364993339546,0.9829910141206675
230,0.05114156256835812,0.9813863928112966
231,0.052288034844856994,0.9823491655969191
232,0.050094267680572395,0.9823491655969191
233,0.05499255455767688,0.9813863928112966
234,0.05102879203951512,0.9817073170731707
235,0.05210510625694998,0.9826700898587933
236,0.049522944167256354,0.9807445442875481
237,0.04864588680271155,0.982028241335045
238,0.050391118334701814,0.982028241335045
239,0.07625586749532093,0.9823491655969191
240,0.04990143035299694,0.9829910141206675
241,0.04940088460198007,0.9813863928112966
242,0.04835347053833688,0.9823491655969191
243,0.04985725043628078,0.9813863928112966
244,0.05111818538190654,0.982028241335045
245,0.048483816566518866,0.9813863928112966
246,0.04901516484454847,0.9833119383825417
247,0.048442903744916506,0.9829910141206675
248,0.04802187847940681,0.9829910141206675
249,0.04968828359344162,0.9817073170731707
250,0.04983778926424491,0.9813863928112966
251,0.056430020980322015,0.982028241335045
252,0.048083760151758984,0.9817073170731707
253,0.04703621801812775,0.9829910141206675
254,0.04715934977866709,0.9817073170731707
255,0.04816725006900155,0.9823491655969191
256,0.048886339753293075,0.9823491655969191
257,0.04702705343803152,0.9826700898587933
258,0.050191134564841214,0.9813863928112966
259,0.04866523631036473,0.9823491655969191
260,0.04716308036138518,0.983632862644416
261,0.04703154583783964,0.9817073170731707
262,0.04656855897404827,0.982028241335045
263,0.0481174214826658,0.9829910141206675
264,0.04632448471294573,0.982028241335045
265,0.04706577477761759,0.982028241335045
266,0.046651824502847515,0.9826700898587933
267,0.048896249604578584,0.982028241335045
268,0.0548510923778686,0.983632862644416
269,0.04579479828214225,0.9823491655969191
270,0.046949687789982326,0.9826700898587933
271,0.058589224375259034,0.9823491655969191
272,0.04642085644703072,0.982028241335045
273,0.06152773850884002,0.982028241335045
274,0.04601433682852449,0.982028241335045
275,0.0475710315319399,0.983632862644416
276,0.04555080583593689,0.9833119383825417
277,0.04791619704725842,0.983632862644416
278,0.068999866131717,0.9817073170731707
279,0.045016841131907244,0.9817073170731707
280,0.04468006725566318,0.982028241335045
281,0.04626050537261061,0.982028241335045
282,0.046908036574052694,0.9823491655969191
283,0.04674114880677408,0.9826700898587933
284,0.04550263137043191,0.9833119383825417
285,0.04569797333335886,0.9823491655969191
286,0.047513841352879234,0.982028241335045
287,0.04489642928402202,0.9823491655969191
288,0.046389681687697956,0.9826700898587933
289,0.04619648520512363,0.9826700898587933
290,0.04485201391701897,0.982028241335045
291,0.04667469404864674,0.9829910141206675
292,0.04494792918006006,0.9829910141206675
293,0.04461259052443963,0.9823491655969191
294,0.04470490455472221,0.9826700898587933
295,0.04452573938283305,0.9829910141206675
296,0.04431861009835325,0.983632862644416
297,0.04359659560215779,0.9826700898587933
298,0.04609641444224578,0.9829910141206675
299,0.04443260466094869,0.9842747111681643
300,0.0457111399299883,0.9823491655969191
301,0.04424364879154242,0.9829910141206675
302,0.04555653260471538,0.9826700898587933
303,0.04344584605632684,0.9823491655969191
304,0.043255158469606286,0.9817073170731707
305,0.04760229900503197,0.9833119383825417
306,0.05445205399300903,0.9823491655969191
307,0.04532995425069179,0.9826700898587933
308,0.04459476628197501,0.9839537869062901
309,0.04433165134097903,0.9829910141206675
310,0.044166171304786055,0.9829910141206675
311,0.04367580145227317,0.983632862644416
312,0.04369516800880098,0.982028241335045
313,0.04459824326913804,0.9829910141206675
314,0.04265761045882335,0.9829910141206675
315,0.04475294159582028,0.9839537869062901
316,0.0441929557124893,0.9813863928112966
317,0.044035781756377755,0.9829910141206675
318,0.04431397351197516,0.9839537869062901
319,0.04497002344280004,0.982028241335045
320,0.0441633601535637,0.983632862644416
321,0.05976471236686055,0.9826700898587933
322,0.04243325063755784,0.9829910141206675
323,0.04294129190548586,0.9829910141206675
324,0.04252333744214131,0.983632862644416
325,0.044555643557881316,0.982028241335045
326,0.0435224018071611,0.9833119383825417
327,0.06453130674273827,0.983632862644416
328,0.042111917422750056,0.9829910141206675
329,0.04359708339608728,0.9826700898587933
330,0.05053101464425429,0.9833119383825417
331,0.043136720017541964,0.983632862644416
332,0.04241047455893399,0.983632862644416
333,0.043239069532435864,0.983632862644416
334,0.04253870890989231,0.983632862644416
335,0.042526210053191064,0.9833119383825417
336,0.053939362682509595,0.9829910141206675
337,0.04786955340875862,0.9829910141206675
338,0.04435096432586225,0.9839537869062901
339,0.041491978639999455,0.9829910141206675
340,0.0432405958767049,0.9826700898587933
341,0.04606687675367516,0.9826700898587933
342,0.04434398723354276,0.9829910141206675
343,0.042803989249305466,0.982028241335045
344,0.06359801180780125,0.983632862644416
345,0.042970021852913,0.9829910141206675
346,0.04265565614048869,0.9833119383825417
347,0.04194168672861102,0.983632862644416
348,0.054494061406689866,0.9829910141206675
349,0.05761354302999396,0.9829910141206675
350,0.04159016245020888,0.9829910141206675
351,0.0421580757244299,0.9826700898587933
352,0.04117427655161382,0.983632862644416
353,0.042306302620981555,0.9826700898587933
354,0.041200784761578034,0.9826700898587933
355,0.041536726593636934,0.9845956354300385
356,0.041432259612692854,0.9826700898587933
357,0.04294418576651086,0.983632862644416
358,0.04062598792012208,0.9833119383825417
359,0.047010126669341935,0.9839537869062901
360,0.044165446844477305,0.9839537869062901
361,0.04099543016218843,0.9833119383825417
362,0.04083799937835489,0.9839537869062901
363,0.041652663375656956,0.9829910141206675
364,0.04182875055509309,0.982028241335045
365,0.04163731025794569,0.9833119383825417
366,0.04263995321563039,0.9839537869062901
367,0.04222513006832928,0.9829910141206675
368,0.04181852442487024,0.9842747111681643
369,0.04061747855471017,0.9829910141206675
370,0.04153476173389488,0.9829910141206675
371,0.08180438253001716,0.9845956354300385
372,0.040454723463298224,0.9829910141206675
373,0.040388839805456926,0.983632862644416
374,0.04244821236815113,0.9829910141206675
375,0.04163420248496084,0.9839537869062901
376,0.040673857995679075,0.983632862644416
377,0.039891351157954585,0.9842747111681643
378,0.040594852779311345,0.9833119383825417
379,0.04195268634312715,0.9839537869062901
380,0.04162153546543171,0.9833119383825417
381,0.04172029506388264,0.9839537869062901
382,0.04068921289932078,0.9833119383825417
383,0.039807939985229704,0.983632862644416
384,0.041115086154045105,0.983632862644416
385,0.04070766257205739,0.9833119383825417
386,0.04016102657904132,0.9842747111681643
387,0.04554158701406171,0.9833119383825417
388,0.04195796014824643,0.9839537869062901
389,0.04096915292649124,0.9839537869062901
390,0.0404985843351684,0.9839537869062901
391,0.041015588034254806,0.9839537869062901
392,0.04524971771961413,0.9829910141206675
393,0.04138567739715561,0.983632862644416
394,0.040585378826989864,0.9829910141206675
395,0.041584047007087906,0.9842747111681643
396,0.04077068141166073,0.9842747111681643
397,0.0414970741323673,0.9829910141206675
398,0.03991905451238824,0.9839537869062901
399,0.03960381203856415,0.9842747111681643
400,0.04298456916496014,0.9839537869062901
401,0.040256052378875515,0.9839537869062901
402,0.04075210010453772,0.983632862644416
403,0.04006778239600886,0.9833119383825417
404,0.04075966087104275,0.9839537869062901
405,0.04229075201960185,0.9833119383825417
406,0.040673811093438414,0.9833119383825417
407,0.04030495543892567,0.9829910141206675
408,0.040367660971167375,0.9839537869062901
409,0.04100022736805467,0.9833119383825417
410,0.04018277532618063,0.983632862644416
411,0.04146076496302461,0.983632862644416
412,0.04052392125087909,0.9826700898587933
413,0.042853199360886204,0.9829910141206675
414,0.04047652089831014,0.9839537869062901
415,0.03896277584016132,0.9842747111681643
416,0.04056720197915684,0.9833119383825417
417,0.04145826281552824,0.9833119383825417
418,0.03962649527238682,0.9833119383825417
419,0.039921791423470354,0.9833119383825417
420,0.03914298443123698,0.9845956354300385
421,0.03924259227485611,0.9839537869062901
422,0.04029955144998474,0.9839537869062901
423,0.041882262324006894,0.9852374839537869
424,0.040817452135245104,0.9852374839537869
425,0.04318191935009777,0.9842747111681643
426,0.04430731931725183,0.983632862644416
427,0.03989971783086777,0.983632862644416
428,0.04053716798095056,0.9839537869062901
429,0.03957539689906228,0.9839537869062901
430,0.03888027342543818,0.983632862644416
431,0.041046027872466646,0.9839537869062901
432,0.03913994942320129,0.9833119383825417
433,0.038537548900916214,0.9842747111681643
434,0.038681931843539366,0.9845956354300385
435,0.03900032758873959,0.9839537869062901
436,0.03972978413803503,0.9833119383825417
437,0.037866257177068825,0.9845956354300385
438,0.03912910042444053,0.9839537869062901
439,0.040189529857777344,0.9845956354300385
440,0.03994392838444,0.9839537869062901
441,0.03825503817240063,0.983632862644416
442,0.038867803859130405,0.9845956354300385
443,0.0383684303987628,0.9839537869062901
444,0.03975372279588229,0.983632862644416
445,0.04241084543829903,0.9842747111681643
446,0.03933019758357356,0.9842747111681643
447,0.039159948515962474,0.9842747111681643
448,0.03874708773756328,0.9829910141206675
449,0.039407450574575564,0.9839537869062901
450,0.04191388592082195,0.9845956354300385
451,0.03840497501033287,0.9845956354300385
452,0.039063163256595056,0.9839537869062901
453,0.03960600872613633,0.9842747111681643
454,0.041642119876371744,0.9842747111681643
455,0.03966450905218386,0.9842747111681643
456,0.03882376795533137,0.983632862644416
457,0.04055638201057147,0.983632862644416
458,0.07179740424796294,0.9842747111681643
459,0.051235841796434936,0.9842747111681643
460,0.039707569849754994,0.9842747111681643
461,0.03836468555397378,0.9839537869062901
462,0.03920158808125565,0.983632862644416
463,0.038949922944914596,0.9845956354300385
464,0.04137285470317763,0.9845956354300385
465,0.03842499500397258,0.9842747111681643
466,0.0432204430970626,0.9842747111681643
467,0.03912584144705668,0.9839537869062901
468,0.03767335527689936,0.9833119383825417
469,0.03973844592326667,0.983632862644416
470,0.03851573682981185,0.9839537869062901
471,0.03889223454797712,0.9842747111681643
472,0.04593292978541472,0.9842747111681643
473,0.03879465128904065,0.9842747111681643
474,0.0380029187260124,0.9842747111681643
475,0.039129244463924226,0.9845956354300385
476,0.03869427906898543,0.9845956354300385
477,0.039037933077615425,0.9845956354300385
478,0.038547134733026046,0.9839537869062901
479,0.05479996328671964,0.9845956354300385
480,0.07114537126020505,0.9842747111681643
481,0.04509515802067024,0.9839537869062901
482,0.037701280462221265,0.9839537869062901
483,0.038457439470295916,0.9845956354300385
484,0.03805603689643949,0.9845956354300385
485,0.051226383527048315,0.9839537869062901
486,0.04450215989091726,0.9842747111681643
487,0.03829339320490805,0.9833119383825417
488,0.038233890941885944,0.9842747111681643
489,0.038192861470638606,0.9852374839537869
490,0.040422566588565065,0.9842747111681643
491,0.03824424590834846,0.9839537869062901
492,0.03881092067801943,0.9845956354300385
493,0.037249484488991305,0.9833119383825417
494,0.03878127489095697,0.9839537869062901
495,0.03737070121800897,0.983632862644416
496,0.03865711343540356,0.983632862644416
497,0.04632977203836139,0.9839537869062901
498,0.03836549501478051,0.9849165596919127
499,0.03865492913710813,0.9839537869062901
500,0.038467577996198085,0.9852374839537869
501,0.03872470580539905,0.9845956354300385
502,0.03801966418500226,0.9845956354300385
503,0.036926811492034736,0.9852374839537869
504,0.038192619291919236,0.9845956354300385
505,0.037564609265880275,0.9849165596919127
506,0.03774526596296197,0.9852374839537869
507,0.0375799986075995,0.9845956354300385
508,0.03748740005629281,0.9839537869062901
509,0.038760640422622554,0.9842747111681643
510,0.055272383035387465,0.9842747111681643
511,0.03873543666335396,0.9849165596919127
512,0.0375903413107153,0.9839537869062901
513,0.03640292663551055,0.9833119383825417
514,0.03741022299151295,0.9833119383825417
515,0.03782233639996355,0.9845956354300385
516,0.03916823649167035,0.9842747111681643
517,0.038252958238053206,0.9839537869062901
518,0.037223384322491115,0.9845956354300385
519,0.03785077831558644,0.9845956354300385
520,0.03775323913432658,0.9845956354300385
521,0.03771511398178215,0.9852374839537869
522,0.037965516004717356,0.9845956354300385
523,0.03966613259160509,0.9849165596919127
524,0.036847374184080996,0.9852374839537869
525,0.03794440810482066,0.9839537869062901
526,0.039277211690429026,0.9845956354300385
527,0.03749404717430783,0.9852374839537869
528,0.038173900387631965,0.983632862644416
529,0.03906418063098756,0.9845956354300385
530,0.037097258868370536,0.9852374839537869
531,0.06399349795911127,0.9845956354300385
532,0.03739592377424766,0.9849165596919127
533,0.03707875833004856,0.9839537869062901
534,0.03649773261635206,0.9826700898587933
535,0.038248903234937015,0.9845956354300385
536,0.037695102872049364,0.9845956354300385
537,0.037966671127688666,0.9839537869062901
538,0.03714551047230951,0.9845956354300385
539,0.038001546245187715,0.9845956354300385
540,0.03679291860898957,0.9845956354300385
541,0.03753271019742944,0.9839537869062901
542,0.03692230509731393,0.9849165596919127
543,0.03766557627867979,0.9842747111681643
544,0.03810752480960965,0.9845956354300385
545,0.037649723998299287,0.9842747111681643
546,0.03879098930852846,0.9842747111681643
547,0.03789457255326665,0.9852374839537869
548,0.03782106229590658,0.9842747111681643
549,0.037029024701750575,0.9842747111681643
550,0.07236903001366254,0.9845956354300385
551,0.03825524308530685,0.9833119383825417
552,0.03696709437152514,0.9842747111681643
553,0.036599875624569206,0.9845956354300385
554,0.036661193176256254,0.9839537869062901
555,0.037131730439021994,0.9842747111681643
556,0.0367594460852277,0.9849165596919127
557,0.03775176892642123,0.9845956354300385
558,0.03751548620266243,0.9849165596919127
559,0.09056425176819081,0.9833119383825417
560,0.03733228616489587,0.9845956354300385
561,0.037204589264300196,0.9842747111681643
562,0.03742316061420402,0.9842747111681643
563,0.03632130465001608,0.9852374839537869
564,0.03674744498536874,0.9845956354300385
565,0.036289723644045015,0.9839537869062901
566,0.04240933008199462,0.9842747111681643
567,0.03781410602319878,0.9842747111681643
568,0.03665341006962057,0.9839537869062901
569,0.03690768035952575,0.9845956354300385
570,0.036858173933638355,0.9852374839537869
571,0.036446194641459255,0.9855584082156611
572,0.037054887246071866,0.9852374839537869
573,0.0388457917712796,0.9852374839537869
574,0.038296360196097966,0.9845956354300385
575,0.03776204124934828,0.9849165596919127
576,0.03632835767344566,0.9842747111681643
577,0.03609728667607459,0.9842747111681643
578,0.036920167998565984,0.9842747111681643
579,0.04012958757342019,0.9849165596919127
580,0.036751883765548256,0.9842747111681643
581,0.037638024804451,0.9852374839537869
582,0.03651193488345971,0.9839537869062901
583,0.03584134129580492,0.9852374839537869
584,0.049971907073333384,0.9845956354300385
585,0.0364871995529542,0.9845956354300385
586,0.03666809348043246,0.9855584082156611
587,0.03631917011718122,0.9842747111681643
588,0.1274964371436419,0.9845956354300385
589,0.0360516579798572,0.9839537869062901
590,0.0368590974625803,0.9852374839537869
591,0.03710506435812791,0.9845956354300385
592,0.03617529501505674,0.9845956354300385
593,0.0371714999839568,0.9845956354300385
594,0.03730687321143565,0.9845956354300385
595,0.036960535784526606,0.9852374839537869
596,0.03686197178650241,0.9845956354300385
597,0.03661653566277192,0.9845956354300385
598,0.03632659802067046,0.9852374839537869
599,0.03666199618901607,0.9845956354300385
600,0.035986903964434394,0.9839537869062901
601,0.036549449136528446,0.9845956354300385
602,0.03707373517801245,0.9849165596919127
603,0.037026444497407794,0.983632862644416
604,0.036117170163943696,0.9845956354300385
605,0.03920874982334984,0.9839537869062901
606,0.03738642576410292,0.9845956354300385
607,0.08528255921667621,0.9842747111681643
608,0.037436092124792195,0.9833119383825417
609,0.037807244213092,0.9842747111681643
610,0.035619689143137435,0.9845956354300385
611,0.03608550001532795,0.983632862644416
612,0.035847492869018026,0.9833119383825417
613,0.03652611374944592,0.9845956354300385
614,0.03977623287415227,0.9849165596919127
615,0.036379832898427805,0.9839537869062901
616,0.03637260165832674,0.9839537869062901
617,0.03582488186963392,0.9839537869062901
618,0.0365942676732233,0.9845956354300385
619,0.036610145782917526,0.9826700898587933
620,0.035779673686304775,0.9845956354300385
621,0.04928199333647708,0.9845956354300385
622,0.037324254039207846,0.9852374839537869
623,0.036798431145815325,0.9845956354300385
624,0.035527351932810584,0.9845956354300385
625,0.03635995402112782,0.9852374839537869
626,0.03650810571994859,0.9839537869062901
627,0.03607360411167461,0.9839537869062901
628,0.03704699076106175,0.9852374839537869
629,0.03748926395066799,0.9845956354300385
630,0.038674405866671195,0.9845956354300385
631,0.03684075243132284,0.9845956354300385
632,0.03620044055636614,0.983632862644416
633,0.036261872777518314,0.983632862644416
634,0.03680852267074769,0.9849165596919127
635,0.036986287004159145,0.9855584082156611
636,0.03685218645274663,0.9842747111681643
637,0.03683796860695554,0.9845956354300385
638,0.03768710005791106,0.9845956354300385
639,0.03648093770271561,0.9852374839537869
640,0.03582520095843416,0.9849165596919127
641,0.03751001560027735,0.9849165596919127
642,0.03812367180332494,0.9849165596919127
643,0.03645732138702908,0.9849165596919127
644,0.036705415790381196,0.9845956354300385
645,0.04270553709357046,0.9845956354300385
646,0.03596544871644045,0.9849165596919127
647,0.03610285784234293,0.9845956354300385
648,0.03581318855979659,0.9845956354300385
649,0.0395948154774184,0.9852374839537869
650,0.035779131786190334,0.9849165596919127
651,0.03600569718818849,0.9845956354300385
652,0.03649519347296192,0.9845956354300385
653,0.038782139546357286,0.9852374839537869
654,0.035470156893820666,0.9845956354300385
655,0.03644247715025976,0.9845956354300385
656,0.035911555197433186,0.9845956354300385
657,0.036532502179519116,0.9845956354300385
658,0.03734786021978392,0.9845956354300385
659,0.03677676486594674,0.9852374839537869
660,0.03568131484595748,0.9855584082156611
661,0.0363375073829024,0.9855584082156611
662,0.03605275457786122,0.9852374839537869
663,0.03653182303200876,0.9845956354300385
664,0.03581807775652776,0.9842747111681643
665,0.03729721296372307,0.9852374839537869
666,0.03651065940831382,0.9849165596919127
667,0.03616940785163584,0.9845956354300385
668,0.03641612316707137,0.9849165596919127
669,0.0369782127810863,0.9852374839537869
670,0.0369374082578967,0.9845956354300385
671,0.036673771010268516,0.9855584082156611
672,0.03549247866903897,0.9852374839537869
673,0.035974444599168445,0.983632862644416
674,0.03658030173093534,0.9849165596919127
675,0.036463403647268515,0.9845956354300385
676,0.03683050618139812,0.9845956354300385
677,0.03587302727242693,0.9852374839537869
678,0.035227109307221,0.9845956354300385
679,0.03558325928170234,0.9852374839537869
680,0.037011907195138076,0.9845956354300385
681,0.03652592208333469,0.9842747111681643
682,0.03610782870076573,0.9845956354300385
683,0.035882691763869774,0.9855584082156611
684,0.036774950691212255,0.9849165596919127
685,0.03602637425512792,0.9845956354300385
686,0.03564210965302594,0.9845956354300385
687,0.03929325470145648,0.9839537869062901
688,0.0372646756220209,0.9852374839537869
689,0.036803483734137186,0.9829910141206675
690,0.03692729036355069,0.9849165596919127
691,0.03460084682596155,0.9845956354300385
692,0.03554119001402376,0.9845956354300385
693,0.03495325493023325,0.983632862644416
694,0.03584740971142683,0.9842747111681643
695,0.03576876528871556,0.9845956354300385
696,0.037251755184992456,0.9845956354300385
697,0.0364486013007804,0.9849165596919127
698,0.05680317310235786,0.9855584082156611
699,0.037794830153460426,0.983632862644416
700,0.03624830279717198,0.9849165596919127
701,0.04502285251573761,0.9845956354300385
702,0.03613740484258578,0.9849165596919127
703,0.03544989892636808,0.9845956354300385
